-198363216, 95229577, 77053277
-197231141, 87902988, 69732498
-196116833, 85053918, 69952830
-195028448, 81937800, 68865792
-193908107, 81863100, 74827455
-192624872, 93001216, 84897722
-191405975, 87628636, 79823777
-190264290, 81096768, 74825604
-189076165, 83529130, 77526621
-187853034, 87219968, 73814750
-186609864, 87862494, 74304588
-185429032, 83120896, 68781312
-184249525, 80612714, 72532291
-183074239, 78975900, 73252896
-181937015, 75210073, 71580915
-180837203, 72217112, 68115772
-179615903, 79903584, 73596924
-178407312, 76682502, 76698028
-177848053, 76148695, 81795744
-177279158, 75183780, 79580600
-176740408, 71628170, 79438800
-176162940, 74941768, 82768176
-175623680, 69044805, 77346815
-174498310, 65996560, 73901598
-173375746, 65155882, 72962470
-172291120, 61929972, 70919088
-171228091, 59732134, 69810741
-170230117, 55083508, 66112222
-169160482, 58296450, 70456109
-168114772, 57139470, 65653200
-167100085, 54567354, 63858171
-166086758, 53335656, 64867852
-165127344, 49546214, 61994460
-164236870, 45253320, 57583528
-163332911, 45100125, 58828490
-162409945, 43601328, 65934180
-161432202, 47066897, 64133716
-160416720, 48014868, 66812288
-159406134, 47428225, 64892751
-158474060, 42399424, 62004090
-157508539, 43167978, 64192135
-157103285, 43149892, 66863760
-156142896, 41680568, 63456129
-155150620, 42439380, 64969284
-154700458, 44394786, 69224868
-154241713, 44199944, 69764290
-155308595, 45380853, 68772165
-154272864, 43369326, 66236320
-155357213, 46400668, 68814207
-156418213, 46426440, 66636432
-157517664, 49419943, 67404104
-158032540, 48679734, 62705192
-158534244, 48686589, 62623869
-159033946, 49441856, 62750210
-159514034, 48100065, 59520077
-159994448, 48989622, 59702484
-160491203, 50554582, 58518557
-160979174, 50870528, 58788250
-161457397, 51113337, 59073750
-161950762, 52846150, 58593920
-162458283, 54403892, 57697013
-162983482, 57621600, 61072422
-164087255, 59645526, 63936553
-165201268, 61570294, 63163968
-165727397, 60151350, 61523247
-166818348, 61555364, 62946688
-167328496, 60424441, 61232455
-167838536, 60746790, 59665830
-168355516, 61846335, 58760585
-167347231, 58469970, 56907400
-166349789, 57340591, 55354221
-165353836, 56724652, 54407568
-164412545, 52817625, 51441152
-163406583, 55860380, 54235872
-162375339, 55727324, 57589040
-162916201, 59845132, 57321184
-163994588, 60498825, 58423240
-165095233, 62745980, 59408640
-166249211, 66868263, 61966303
-167386226, 66697332, 61458778
-168502611, 66609956, 59835399
-169628260, 67859600, 61028880
-170758067, 68683626, 62291281
-171895953, 70052354, 62956758
-173069360, 73122751, 65207430
-174296385, 77677572, 67713408
-175550523, 80187980, 69918750
-176740014, 76791808, 67023238
-177925272, 77582859, 66624727
-179130435, 79572680, 68611584
-180321890, 79286540, 68836255
-181461900, 76810590, 65908570
-182627452, 80032498, 66083094
-183206086, 78512892, 63196410
-183792511, 80248770, 63310485
-182706862, 75630256, 60096468
-183293676, 80017107, 62103795
-183868243, 79985540, 62453518
-184437673, 79781190, 60833700
-183325119, 79130986, 60644640
-182243692, 75780585, 59447786
-181165145, 74580812, 59470692
-180094449, 72283302, 61078654
-179063892, 68512140, 59248420
-178036769, 68400416, 56628801
-177060319, 63756792, 54923138
-176024097, 66776676, 58302258
-175513241, 68095402, 61247318
-174999513, 68493340, 63964644
-174482295, 67873764, 63976660
-173975312, 66087920, 63925797
-173442204, 68487958, 67068642
-172920313, 67200840, 68628027
-172406596, 65741520, 69003648
-171892240, 64963043, 69291225
-173086847, 69459600, 73757812
-174274375, 70039323, 73285815
-175454152, 70270884, 73601820
-176667139, 73033858, 76270969
-177857049, 72744336, 74498380
-179027326, 72549625, 73169712
-180212888, 74553400, 73929584
-181424291, 76726953, 76769772
-182668827, 79452120, 79951014
-183941437, 81968733, 82629055
-185217670, 82544580, 84740756
-186459558, 81288116, 82621044
-187713792, 82949040, 83922132
-189004030, 86282796, 86629374
-190310211, 88524030, 87464640
-191587688, 87288945, 86433686
-192889510, 90739872, 86300830
-194225895, 93917340, 89464095
-195576970, 95739924, 91289428
-196886963, 93526092, 89494825
-198206181, 95011300, 90799830
-199530594, 96562666, 90981709
-200868866, 97729566, 94274472
-202214546, 99919064, 93522408
-203553925, 99972184, 94527000
-204885209, 100347660, 94273592
-206239580, 103352120, 95596452
-207607251, 105526396, 96505079
-208973517, 105899292, 97972118
-210375073, 109130473, 102091545
-211781084, 110408320, 102988544
-213187654, 111544788, 103227134
-214566710, 110636064, 100938372
-215972860, 114640986, 101431652
-217381781, 115840074, 102122800
-218752749, 114287000, 98440848
-219360739, 112544708, 94177980
-219953159, 112920444, 96532408
-220553413, 114620362, 95745090
-221925736, 117619005, 99437352
-223305566, 119217120, 100452040
-224676372, 119698282, 99588204
-225287479, 120480856, 97874660
-225896207, 120549348, 96179132
-227299779, 124883376, 103076480
-228713221, 126264125, 105268869
-230144842, 128793168, 107276686
-231595717, 131975733, 108276048
-233080561, 135989376, 111520728
-234570413, 137643000, 112055780
-236072786, 139762350, 113655948
-237605110, 143653159, 116341245
-239150317, 146078064, 117532740
-240679214, 145346124, 117302561
-242196840, 145387722, 116813610
-243699457, 145457235, 115217276
-245192198, 145315320, 115394912
-246665544, 144964221, 113353149
-248116123, 143248692, 113037330
-249565572, 144020124, 113666575
-251010595, 144763360, 113435724
-252453787, 145411044, 114098516
-253922912, 148575026, 117544516
-253324765, 143054652, 116182575
-252720593, 141457680, 113747200
-252114129, 141697017, 116035859
-253573645, 144976020, 119560386
-255064769, 149365389, 122197985
-256551529, 150007380, 122225080
-258033332, 150155577, 123052740
-259509872, 150273072, 123831422
-258916919, 145489773, 121819446
-258316902, 144868542, 121012992
-256918577, 139289952, 117800011
-255500140, 140345380, 118967420
-254064634, 142077877, 117808455
-252612592, 142434078, 119254724
-254100871, 146893532, 122974935
-255589910, 148086400, 123345794
-257126498, 153878094, 127787898
-258676060, 156536256, 128791872
-260207685, 153239944, 132944913
-261742627, 154282896, 134424570
-263267671, 154534475, 133653099
-264808047, 155523872, 138742048
-266375732, 160122249, 140176474
-267973357, 164669092, 142588824
-269566533, 165069203, 143172055
-271147077, 164327700, 143567696
-272718721, 164065577, 144079749
-274322144, 168710728, 147058232
-275920935, 168833664, 148095597
-277551756, 173450662, 151355400
-279183696, 175163795, 151057151
-280807851, 175287528, 151156134
-282426425, 176106115, 150554337
-284066636, 179880156, 152525616
-285703232, 180824658, 152296870
-287327449, 180897920, 151043130
-288970740, 183889048, 153844761
-290632675, 186524208, 157249708
-292283959, 186749915, 156223911
-293875813, 181723644, 149972730
-295482008, 182992095, 154614272
-297086759, 183559480, 155678952
-298737700, 191503242, 157819295
-300409432, 194671008, 161074464
-302089372, 197298881, 161434665
-303776917, 199584080, 162272636
-305450036, 199322730, 160874013
-307124508, 199657428, 163348014
-308797536, 200253728, 164441948
-310457315, 200076510, 163172480
-312093553, 198650375, 160850853
-311465987, 196323330, 161234738
-313110397, 199417400, 163076886
-314775620, 202213968, 167274720
-316442111, 202181436, 170372475
-318116500, 205695554, 169127496
-319812554, 209958587, 171054027
-321510384, 211669560, 171179264
-323220365, 214188884, 173256993
-324940738, 216469162, 175224060
-326708227, 222558378, 182487913
-328492383, 225346456, 185736404
-330277316, 226451285, 186770376
-332073017, 230241960, 186318894
-333875243, 232439317, 187343725
-335679066, 233401248, 188941872
-337473588, 233847243, 187788195
-339253029, 233054380, 186859582
-341058997, 237158970, 191297022
-342862630, 238400640, 191067420
-344659498, 238354035, 191598693
-346421211, 235409494, 187505604
-348188645, 235350570, 192254244
-349969288, 238480844, 193982976
-351787481, 244712218, 198719655
-353653225, 255225564, 199547196
-355507630, 254849151, 199093332
-357370828, 257161000, 200932764
-359254459, 262346607, 201869976
-361140851, 264693326, 201610150
-363054032, 270660306, 203537529
-364951526, 269244912, 203338432
-366891074, 280745655, 201230121
-368841688, 283264420, 203742576
-370818361, 284448843, 213896020
-372812164, 285501840, 221146488
-374814262, 288430868, 222070422
-376811545, 289601760, 221325266
-378805697, 291254061, 220354559
-380769613, 289508472, 215391600
-382698563, 286635378, 210551084
-384666261, 293710720, 215468916
-385430135, 287088425, 206282981
-386186247, 287277624, 206595720
-386952277, 290391353, 205412261
-387719633, 293380040, 207075792
-389674321, 299264157, 211158415
-391636051, 301973100, 212085000
-393647783, 309626083, 220465949
-395674707, 313376976, 222744392
-397711915, 316899279, 223657005
-399738553, 316808352, 222882660
-401783110, 320576400, 226217145
-403844811, 324382320, 229255446
-405910647, 326501591, 230293601
-407971238, 327462948, 229760800
-410006192, 326811625, 224288901
-412031811, 326503170, 224234800
-414106356, 335051178, 231543697
-416178379, 336929192, 230544024
-418256245, 339919273, 230881405
-420308303, 337892958, 227418554
-422366370, 341233395, 227253750
-423238440, 346723648, 223314652
-424106876, 346799730, 221880542
-424970145, 347213678, 221567664
-425841175, 348238057, 217418243
-426728541, 350436480, 211930820
-427615111, 352376704, 212386806
-428482548, 355026342, 220657952
-429360315, 357994404, 218534187
-430240952, 358865928, 215985750
-431127587, 363521935, 217951720
-432016289, 363418752, 214254040
-432913891, 367738293, 214611771
-433811589, 366867640, 210541734
-434704642, 369885018, 213866869
-435594836, 372777750, 216330120
-437699398, 375794188, 219262014
-439835536, 383919228, 221778938
-442009649, 389727778, 230028381
-444202487, 394045440, 233497992
-446379073, 393392835, 231362185
-448571652, 397058816, 234813888
-450754624, 396849634, 234443270
-452964400, 402743934, 238741104
-455168423, 402524591, 239803506
-457322932, 393892460, 236629060
-456481584, 383243077, 236829705
-458623612, 389851540, 239046828
-460757705, 390759543, 237574890
-459916703, 382378620, 235502190
-459093026, 378721196, 239462625
-458258777, 379032444, 238710744
-457438451, 371258345, 235345643
-456626762, 374672384, 246408750
-455822997, 368629530, 243257739
-455001736, 368809778, 239683480
-453032384, 346582170, 227196098
-451071837, 338929416, 232692642
-450345140, 339097486, 236605531
-449625121, 337547250, 239464600
-447690254, 331353513, 228965270
-445788139, 327335696, 220076514
-443870259, 327910531, 222545739
-441953685, 325418886, 223243608
-440002735, 330015245, 226480875
-438108520, 320135808, 217736442
-436192735, 321553395, 221009960
-434275583, 321543948, 218906376
-432344758, 321998172, 220645943
-430422134, 319472400, 218850930
-428483891, 319302088, 222230619
-426548633, 316021874, 223536080
-424583848, 319522452, 226288163
-422629335, 316358000, 224728758
-420661192, 317949830, 224535225
-418702996, 315163134, 222529580
-416743508, 315000156, 220542828
-414813458, 309181528, 216248302
-412881461, 305777703, 219590524
-412182647, 301566800, 221669252
-411490853, 300466778, 225164544
-410797636, 302499456, 230606740
-412778345, 308599942, 231085515
-414771120, 312388070, 232251156
-416791166, 319079607, 234420883
-418860151, 326019624, 244251904
-420925221, 326420884, 245061018
-422996532, 326487330, 250144420
-425113858, 337399605, 252867293
-427244866, 341592064, 254293248
-429375223, 342095043, 256220414
-431456467, 333840696, 253778448
-433544591, 336445797, 255150375
-435632612, 338068800, 255454776
-437724331, 339981592, 256739639
-439792835, 337534824, 254670696
-441862690, 337416435, 258216490
-441187570, 330904508, 263056520
-443271007, 337313646, 264915015
-445360022, 342074580, 262460740
-447461447, 343360395, 268082382
-449566791, 344615004, 270516480
-451693234, 348636548, 275259215
-453818121, 350301240, 274979452
-455950133, 352755561, 276830001
-458095289, 355548500, 280509256
-460236679, 355226495, 282470405
-462369626, 353704428, 284449620
-464510441, 357597031, 284408708
-466653671, 358207056, 287322672
-468814630, 363751890, 288651033
-471010983, 374130432, 289552964
-473222772, 377019257, 294191260
-475460044, 382534536, 298813680
-474839777, 352151423, 297738884
-474218635, 350749184, 298090856
-473577670, 352516590, 295839747
-472982898, 350666050, 314321200
-472428137, 344723126, 323920181
-471891748, 342061524, 330041196
-471384578, 332358136, 329237298
-470861220, 329427500, 320918208
-470336204, 328190466, 321172290
-469825530, 328608184, 330629754
-469307660, 323407474, 322129104
-468793531, 325100316, 329426136
-468316501, 308993265, 320724303
-467822872, 309792404, 318164920
-465834367, 301810617, 305312774
-463891132, 297235532, 291715512
-463361826, 313120455, 314909141
-462871573, 304289280, 318823790
-462407320, 300842684, 326540733
-461918086, 302838340, 322676752
-461423433, 299588382, 317775829
-460928897, 298582952, 319047444
-458922617, 291698920, 315948304
-456938336, 288161406, 310162664
-455034497, 275659970, 296227839
-453124206, 272766576, 301174930
-451187729, 274530795, 305945088
-449256144, 273290830, 303292512
-447331910, 271190044, 301179186
-445342330, 278518188, 311811654
-444911499, 274565807, 316934970
-444500762, 271521146, 322599072
-444072085, 276484275, 327258078
-446128990, 284597054, 327026660
-445662767, 279482400, 318903531
-443692797, 270875808, 311888230
-441729550, 269255552, 309131607
-439811686, 262098528, 300793920
-437839308, 268068138, 309075800
-437391113, 267671580, 313545552
-436958477, 263558616, 315268652
-438986031, 272871720, 322763480
-441044672, 275917395, 332970006
-443114354, 276507882, 339550212
-445190580, 277725538, 343128660
-444792738, 270138258, 339064758
-444411806, 267649785, 344513495
-444032605, 264137280, 341711968
-443664742, 259145766, 340043067
-443295933, 256648566, 337943804
-442933469, 255146864, 340784432
-441025502, 244384344, 324601244
-439154789, 238267515, 317959164
-437306921, 234249108, 313350336
-435471045, 231594687, 310659455
-433631240, 230254048, 312032214
-433294079, 236593667, 325416440
-431374564, 238798770, 323904492
-430997220, 243351240, 326611640
-429032135, 246507456, 322900542
-429487258, 254652497, 315247030
-429944892, 256990230, 315645148
-430413081, 259622418, 313284339
-428510797, 240394140, 310595500
-426605245, 242669273, 304482095
-427041141, 251890590, 311541864
-427459726, 250940612, 313677749
-429452422, 255989788, 320360376
-431460983, 259982475, 322286274
-433464828, 260622040, 322253850
-435492340, 263799840, 329020296
-437489771, 260572248, 325924136
-437915280, 262124499, 321582018
-438343046, 263256364, 319731120
-440358268, 267496674, 326241936
-442372288, 268400440, 327135416
-444430562, 278697133, 329244013
-446489389, 280942332, 328434894
-448523710, 277831240, 327203015
-450575840, 281939168, 330084768
-452616791, 282278700, 327920043
-453083120, 276795534, 315506880
-453545271, 278172837, 316761200
-454001480, 276184152, 312621750
-454460221, 276961989, 310039100
-454918116, 280995600, 314695900
-452950083, 274999917, 315302760
-451027037, 265746768, 310570900
-449119539, 261217072, 309515658
-447218575, 261220292, 304009776
-445366987, 252958725, 296022089
-443498382, 253636320, 298937800
-441646755, 250482297, 294997140
-439771514, 253699602, 295909800
-437908898, 249177058, 296252554
-436051113, 246586560, 296248674
-434145732, 251089413, 304300454
-432227675, 251490250, 305772800
-431840755, 254184903, 314560039
-431465620, 249839424, 314174658
-431090584, 251992040, 321199060
-430702054, 253804856, 322179496
-430314655, 252597552, 323394525
-432325336, 257050808, 328660654
-434334526, 257266635, 330728607
-436350787, 258576192, 334212792
-438387344, 260000503, 342904782
-440442904, 266134182, 342252010
-442567446, 277243926, 352879668
-444706527, 281348320, 354412700
-446863998, 284025222, 360255357
-449018740, 283917132, 362596104
-451218185, 292866346, 367749345
-453421884, 295920352, 367172416
-455604478, 295425675, 362619447
-457789914, 297031348, 364135684
-459959644, 297271482, 360408716
-462125222, 298484604, 359702700
-464270893, 297928542, 355607333
-466487340, 308326500, 369628534
-468694881, 307434666, 370825065
-470891704, 306257864, 371740304
-473119019, 311257011, 378865400
-475356447, 314044146, 381422934
-477609866, 316878700, 386434573
-479872893, 319350008, 389415372
-482136595, 319304175, 393147183
-484588712, 356526380, 410266010
-487091210, 367703412, 415479690
-489543303, 363336000, 405299376
-491998922, 364940034, 407602385
-494461466, 368871162, 407214822
-496919141, 370722258, 405450015
-499390857, 374660536, 408192792
-501865409, 377477625, 408082399
-504333989, 377713074, 408724518
-506799973, 380546725, 406210651
-509240888, 379072960, 401453800
-511694742, 381407742, 406644336
-514165793, 383313250, 414506716
-516658679, 387709660, 420064118
-519178334, 391821444, 428374752
-521696550, 393886592, 427801640
-524223493, 396512542, 430778020
-526737878, 396835080, 428301543
-529253344, 397154560, 431908288
-531750455, 395063741, 430994202
-534186814, 387668736, 420195150
-536600695, 384126785, 419775466
-534232601, 375093300, 411409800
-531868234, 373530739, 409012060
-531317383, 380372480, 420740550
-528915998, 375247545, 417491874
-528393392, 374022620, 427465800
-526005421, 367376746, 420214161
-525477840, 373431240, 429430050
-524963243, 368842492, 430657645
-524473967, 362460000, 434174928
-524033105, 344637663, 427280925
-523586639, 348590288, 435449560
-523126873, 351780117, 438822475
-522662015, 351078900, 438805152
-522192022, 352922500, 443521699
-521694280, 356817792, 441798708
-521196559, 357413148, 446659785
-520692656, 356521176, 445889500
-520189410, 355474036, 447976750
-519683527, 355439520, 450503130
-519172738, 354131319, 449541516
-518673643, 349916882, 450610816
-518173734, 349278987, 452836530
-517674152, 347270224, 452906332
-520132998, 351256278, 456143184
-522617828, 357486710, 459943380
-525111595, 360429208, 462290955
-527597494, 361184160, 461053550
-530082060, 361578566, 463577040
-532560402, 360993336, 465691248
-535043380, 363744027, 466420097
-537516087, 363940396, 465064152
-539973280, 362447855, 464461650
-542477576, 370287318, 475553988
-544981531, 370420466, 479040129
-547511013, 376213272, 483971654
-550050709, 380477478, 484591846
-552604973, 383836250, 489081120
-555172872, 383977541, 499329948
-557742799, 386637048, 499184746
-560323295, 388713248, 504290640
-562907161, 390135618, 507183116
-565518170, 396428610, 512347695
-568143925, 407834368, 501868872
-570744567, 404383589, 500229355
-573314131, 402756834, 492143608
-573847570, 394680517, 482336488
-576392516, 395718700, 499200088
-578971428, 402980607, 506078325
-581549274, 402299428, 510752480
-584125902, 404024808, 510842292
-583647896, 392178368, 501278136
-583181221, 390271995, 507109660
-585749045, 398736490, 516688926
-588317108, 400887218, 516669615
-587838539, 398155636, 516390064
-587367178, 397175706, 522041345
-589963862, 400857380, 531213612
-592580798, 405066551, 537302741
-595202024, 405370416, 542866000
-597812127, 406866425, 538453758
-600449306, 413741454, 543043520
-603102640, 417724170, 547678472
-605748194, 416618864, 549867024
-608403714, 418220218, 555902990
-611047182, 420474240, 549594936
-613679192, 425284907, 538785351
-611132897, 410353560, 519392302
-608571682, 409577248, 524504615
-606015905, 406386088, 523863144
-605551918, 405680868, 532985585
-605094871, 406387618, 541787356
-604657483, 396517115, 536863821
-604228539, 395040624, 542250376
-603800306, 399288967, 554797784
-603395674, 391936804, 556568100
-602999292, 384616386, 550471684
-602602503, 383563700, 552169472
-602197086, 381740100, 548131779
-599700853, 372895656, 538061312
-599331490, 369152487, 547385364
-598983624, 363431168, 550898518
-596517900, 361738410, 537183846
-594129954, 352437446, 512203264
-591717362, 353734227, 518375263
-589317552, 352147824, 511222980
-586853125, 360402868, 523536531
-584380896, 359477500, 525434052
-581902705, 361041285, 521310582
-579395212, 362513008, 529147982
-579016939, 356652439, 540291648
-578646240, 352524888, 539663132
-578261251, 354979030, 541527645
-577868925, 353596992, 538989420
-577463981, 355125546, 539860258
-577893451, 359649900, 532697550
-578322876, 358609685, 526452592
-575878148, 345848528, 521876528
-573423320, 347511627, 519542673
-570953874, 349589570, 518579666
-568498166, 347040482, 512931530
-566057340, 345128160, 505407168
-563628500, 339666322, 506843926
-561174231, 341606160, 511512398
-558725654, 341487138, 504859203
-556411192, 311943620, 496333500
-554093036, 308362535, 501981525
-551769886, 303955704, 510048612
-551498456, 305094161, 517955513
-551253727, 303420504, 531559000
-551016124, 302084013, 536130120
-550751317, 305227250, 533258536
-550473388, 306717791, 533909350
-550184629, 305497656, 529776072
-549890848, 307623590, 536001445
-549599194, 303150072, 531157308
-549324992, 299191500, 535157766
-549050211, 298921952, 538323536
-548770667, 296743201, 535031787
-548488285, 295981944, 535943700
-548202825, 295958780, 538450920
-547910570, 297348260, 542375936
-547629542, 292064094, 539982774
-547347510, 290513340, 540007372
-544996382, 286208027, 529517061
-542694802, 278901360, 517309440
-540354625, 284057355, 520698780
-538004760, 282389692, 525446370
-535649307, 281834145, 525434592
-533327934, 276698584, 516225028
-531023094, 272429485, 513948435
-528725277, 271070310, 509545036
-526410034, 270513507, 515564600
-524104023, 268421296, 511824096
-521783806, 268559109, 514483490
-521520612, 271427866, 531426168
-521258903, 268364065, 528928920
-520992856, 268304880, 530881538
-518648931, 264471648, 525760045
-516326407, 262152570, 516468456
-514027127, 259838529, 506295153
-511726892, 258615600, 505592814
-509435007, 256113199, 503446884
-507178050, 251265564, 493969500
-504930877, 247651261, 494039940
-502656934, 248171084, 501866472
-500413740, 244272405, 492285955
-498181792, 241773082, 488904720
-496002929, 233148246, 480566295
-493840137, 231729792, 472197804
-491626121, 234528327, 486156667
-489435178, 230465820, 481158780
-487235016, 226056474, 493011136
-485062948, 222360008, 484757980
-482853905, 224866004, 492203439
-482640701, 228689976, 497992880
-482414036, 229266615, 497193474
-482170369, 232064848, 500637060
-484508642, 240076350, 512997559
-486894038, 246659994, 523277898
-489293771, 249346174, 527833845
-491737989, 255942636, 537079216
-494153427, 250426512, 541943710
-496539825, 249522630, 534414258
-498942227, 254037449, 535109137
-501368159, 257400000, 542653500
-503770121, 254260516, 543359550
-506364815, 288763180, 555324448
-508979753, 288950025, 569970929
-511622891, 294146804, 575764056
-514278563, 292114949, 592291775
-516964408, 299337984, 594062722
-519696466, 306420797, 604473285
-522446156, 308334200, 613673652
-525219547, 311648088, 622457627
-527922031, 305500962, 606952530
-530631446, 308894138, 606949959
-533318742, 306732156, 606057984
-536032716, 309808300, 616992282
-538687133, 303946614, 605979272
-541374488, 309943584, 612872145
-543956861, 299188864, 590285940
-546531652, 301418546, 585552649
-544100974, 282870016, 552494616
-546662925, 298487739, 586164260
-544193031, 284418992, 568887420
-543925794, 289815939, 585678280
-543664447, 289257166, 591977652
-543438850, 284513760, 603220725
-543249775, 273863472, 599764360
-543075149, 269563091, 600854191
-540708014, 254012172, 577017480
-538406022, 245766117, 560143725
-536084730, 248154800, 559708324
-533659987, 257148994, 585521629
-531216291, 258061122, 588424212
-528788146, 255163265, 583443500
-528638706, 257197276, 600000156
-528478200, 261820065, 611177237
-528313719, 261260188, 612390478
-528132949, 260038357, 605454501
-527961731, 254645376, 600631200
-525520630, 249675200, 588494619
-525371204, 247109250, 598597480
-525204966, 251386821, 606366371
-525037049, 250492140, 607862736
-522585525, 244451075, 596179779
-522416930, 245585286, 601216632
-522264017, 243988360, 609788189
-522118940, 243838088, 618388120
-524661499, 249996790, 625393125
-527237177, 253256856, 638607132
-529846569, 254613777, 657601667
-532461378, 255956548, 661762464
-535053711, 253820574, 660915143
-534975005, 243796332, 645583990
-534891737, 244758503, 650794131
-537438671, 249054692, 650197100
-539992308, 253886346, 645102159
-539878648, 247626456, 642670068
-539748803, 245685275, 633429300
-537310073, 238599126, 617271426
-534940331, 228322190, 605257744
-532561065, 230011776, 600735464
-530157394, 230037954, 608862123
-527731460, 233318358, 606301450
-525327452, 232221371, 593017993
-525486717, 243499620, 622324560
-528053041, 247576857, 641912405
-530638375, 251367736, 646178650
-533268752, 257567360, 657442251
-536021685, 274103736, 680564724
-538745436, 271259769, 678596412
-541496183, 276503256, 683511990
-544150894, 273355992, 646484905
-544406271, 276207940, 639918366
-544686031, 280905992, 634777416
-547401570, 285212544, 656850438
-550059831, 280323815, 645106210
-552734517, 283298394, 650910360
-555452386, 290761770, 658782471
-558174705, 292970412, 660433736
-560877828, 290785199, 661383184
-561117064, 285361956, 646668468
-563778369, 289861410, 649341385
-566488414, 297634400, 659811420
-569186491, 298441584, 656391513
-571913383, 306059290, 656766874
-574669968, 309601999, 668678436
-574968475, 305339856, 649455294
-575282857, 303839520, 631759242
-575632109, 312130170, 629609220
-576009191, 316042839, 619685605
-576366130, 319413952, 634143290
-576722698, 318299894, 626355726
-577075177, 314278650, 613230096
-577420224, 312627306, 608080465
-574854675, 303854460, 597344682
-572268732, 301918265, 608343814
-569736281, 295350016, 591849468
-567231905, 290264508, 585232092
-564626746, 301786498, 604293280
-562043539, 297636015, 598470396
-562377811, 307533074, 611744496
-562730529, 316439865, 619739879
-565456979, 321382464, 623748576
-568206639, 325681356, 630237904
-570945372, 326256210, 628119960
-573677520, 327610205, 626310783
-576396145, 325287076, 630022064
-579152063, 332853396, 635989458
-581897528, 333334104, 634300686
-584634407, 335020310, 630575075
-585021297, 332511264, 615442476
-585415639, 334845322, 612269892
-585819665, 339874208, 614475960
-586209797, 339180411, 615236247
-588980125, 345408800, 638553216
-591740637, 344474247, 640562065
-594517179, 348178362, 645163314
-597316779, 351657397, 654123635
-600143787, 357200928, 660545496
-602957634, 358487550, 655445553
-605785723, 361600452, 660710806
-608622166, 365179440, 661742697
-611526088, 377867364, 673168860
-614443857, 381161569, 678039628
-617352451, 377515560, 686834324
-620251901, 373984611, 695294667
-619980002, 356577740, 695470816
-619710986, 355415328, 699243720
-619432855, 355464768, 699385050
-619142042, 355986167, 698742176
-618858020, 351800640, 697394664
-618579881, 352255725, 706805658
-621457058, 356258716, 715446050
-624346700, 361600558, 714475088
-624161300, 329847904, 703305408
-623998624, 328124925, 716498321
-623826160, 324105824, 706038098
-623761764, 316304984, 751476660
-623694676, 314118012, 749409048
-623606032, 319242235, 755231287
-623540463, 316542820, 766280196
-623479384, 316424121, 773533020
-623415633, 315370136, 774424560
-623337979, 316236704, 773988138
-623246203, 320815512, 783136322
-623135651, 326163170, 791851618
-623045609, 323409640, 801566952
-622971693, 323532303, 816433475
-622943755, 322863492, 846171698
-622930399, 318423898, 848097054
-625978773, 323254208, 865399120
-626004451, 320447177, 878755065
-626004850, 316731660, 859927650
-626016620, 315723133, 869294397
-626032799, 313238640, 870660648
-629122790, 319616803, 894294852
-632192202, 317976540, 892706612
-635267211, 318528976, 900100975
-638369908, 322039872, 912177216
-641481291, 323245818, 919620869
-644644542, 329603014, 938122900
-647828756, 331068395, 952085019
-651029460, 334840824, 957298700
-654229452, 335769525, 960199527
-657375572, 333516020, 940645860
-660489762, 329978688, 937136354
-663609839, 332493700, 939505328
-666765018, 334192222, 961153245
-666922634, 328904620, 968445282
-667088750, 330082275, 982251167
-670349578, 338510040, 1012621848
-673671064, 339063504, 1052697318
-676993166, 343439772, 1047294840
-680325036, 347158372, 1049087646
-683726251, 353702944, 1078732928
-687140979, 355007475, 1089291781
-690561382, 360238350, 1084898232
-693987324, 365264111, 1081025155
-697394675, 364908528, 1076897500
-700851946, 370353227, 1098484776
-704326199, 370647070, 1113920912
-707831739, 377287218, 1121484938
-711295449, 374673272, 1109243400
-714710048, 372127329, 1092309086
-718196633, 377034840, 1128945650
-721704913, 376129250, 1150361190
-725179401, 373339020, 1143095972
-728675244, 373250352, 1162172935
-732175131, 373947980, 1168778262
-732518897, 370027389, 1156373241
-736001131, 376982956, 1154149376
-739510453, 387525833, 1149715875
-739789487, 370249222, 1119168830
-736521355, 357755529, 1070996535
-736851375, 358303224, 1127434940
-737182552, 355544190, 1126764041
-733909122, 349281270, 1086272750
-730687597, 345908305, 1057796460
-727466116, 345313672, 1053700480
-724270114, 345936591, 1030953687
-724600670, 349279610, 1124291104
-724909931, 351040741, 1121893710
-721550279, 349229424, 1111389952
-718273515, 341970506, 1074563602
-715003405, 340227632, 1069394868
-711714576, 340308000, 1074691145
-708428993, 340893280, 1065297752
-705228634, 331567773, 1033245324
-701989101, 335931066, 1039250660
-698740457, 337302134, 1035156390
-695497848, 333781360, 1035252600
-692239944, 334724199, 1035960317
-689014587, 328618432, 1027323934
-685818029, 326446337, 1010241609
-682619072, 328766904, 999425248
-682530129, 339920301, 984960620
-682474923, 338294144, 954566316
-679371727, 324500498, 953426586
-679199795, 333439938, 1007272016
-676014997, 324716847, 997848537
-672767433, 327879360, 1020466360
-669550199, 323255510, 1009381080
-666372362, 315286628, 1002266580
-663157273, 315304113, 1018320556
-663447895, 310597596, 1032354540
-663752508, 305259397, 1031539260
-660629795, 298644990, 999949272
-657478124, 301184257, 1004121026
-654351254, 295505392, 999816206
-654637581, 299323035, 1016878884
-654930526, 296676256, 1019075148
-655244011, 296369730, 1036163499
-655559523, 288852168, 1021557860
-655898629, 285717222, 1032228780
